"N";"AltInch";"PesoPounds"
19216;67,90;127,83
19217;68,72;131,89
19218;66,15;122,04
19219;69,20;145,53
19220;68,96;119,93
19221;67,96;121,10
19222;68,39;123,38
19223;67,87;112,35
19224;66,60;105,69
19225;66,40;136,62
19226;71,24;119,47
19227;69,85;130,22
19228;66,34;120,05
19229;68,03;117,88
19230;68,44;125,14
19231;66,18;100,72
19232;65,35;125,14
19233;68,07;112,36
19234;69,37;117,33
19235;65,60;127,31
19236;65,33;113,87
19237;67,08;113,69
19238;68,91;124,74
19239;67,21;130,71
19240;70,46;127,26
19241;68,49;122,69
19242;69,38;124,08
19243;66,94;99,05
19244;65,05;108,31
19245;64,57;107,72
19246;70,02;106,58
19247;68,64;135,48
19248;69,39;123,35
19249;64,49;103,12
19250;68,75;129,87
19251;70,55;126,27
19252;67,55;107,17
19253;72,11;137,82
19254;68,24;126,97
19255;68,39;150,26
19256;66,47;125,45
19257;71,38;134,24
19258;66,35;129,88
19259;66,62;131,90
19260;68,15;131,17
19261;69,33;133,50
19262;68,60;126,79
19263;69,86;139,47
19264;67,12;119,62
19265;69,69;122,29
19266;67,82;130,17
19267;66,96;122,22
19268;69,13;137,52
19269;66,27;125,54
19270;71,64;131,37
19271;66,31;135,12
19272;71,56;154,75
19273;68,35;129,93
19274;64,12;110,24
19275;70,91;147,36
19276;70,31;134,37
19277;67,46;130,79
19278;70,69;153,45
19279;69,64;121,57
19280;66,12;121,68
19281;68,91;134,81
19282;65,59;139,82
19283;68,39;131,19
19284;71,08;127,93
19285;66,69;136,83
19286;65,61;118,72
19287;67,24;114,74
19288;63,98;122,54
19289;67,44;143,29
19290;69,45;142,96
19291;66,65;140,91
19292;66,90;112,51
19293;67,36;132,76
19294;68,85;113,96
19295;67,14;110,87
19296;68,43;127,42
19297;66,76;114,90
19298;65,88;106,04
19299;70,28;139,70
19300;65,73;132,16
19301;66,85;130,97
19302;67,81;119,06
19303;66,13;118,15
19304;67,44;134,79
19305;70,31;135,49
19306;69,67;138,30
19307;68,20;130,67
19308;69,07;135,76
19309;69,21;145,86
19310;69,03;134,35
19311;67,48;130,71
19312;68,65;130,06
19313;68,47;117,65
19314;66,81;125,98
19315;68,62;128,32
19316;66,49;100,14
19317;69,32;117,38
19318;66,80;109,54
19319;67,45;117,20
19320;66,82;118,90
19321;68,44;132,57
19322;68,17;135,70
19323;65,54;120,43
19324;69,87;134,65
19325;70,74;154,98
19326;69,72;142,64
19327;69,32;130,96
19328;67,35;106,62
19329;71,54;121,22
19330;65,76;122,17
19331;70,40;142,07
19332;66,07;104,00
19333;66,23;122,99
19334;71,08;141,47
19335;70,71;137,85
19336;66,42;126,29
19337;69,82;119,79
19338;67,28;132,48
19339;67,54;134,22
19340;68,67;124,99
19341;69,49;136,77
19342;65,18;131,85
19343;68,63;140,33
19344;65,87;123,99
19345;69,72;134,68
19346;68,86;146,82
19347;70,78;125,14
19348;71,49;139,98
19349;68,72;133,75
19350;68,80;115,58
19351;70,09;125,36
19352;70,95;142,15
19353;68,65;127,72
19354;65,07;103,28
19355;67,88;122,23
19356;68,69;128,83
19357;66,39;109,66
19358;68,97;121,73
19359;67,51;122,28
19360;67,77;124,76
19361;70,49;131,82
19362;67,34;131,45
19363;67,12;128,44
19364;67,28;101,79
19365;67,83;121,51
19366;66,94;111,07
19367;68,83;125,11
19368;67,17;126,67
19369;67,94;129,43
19370;70,92;135,27
19371;67,86;111,08
19372;68,22;137,60
19373;66,86;119,77
19374;67,65;119,86
19375;68,07;98,47
19376;73,59;145,57
19377;65,40;128,17
19378;67,07;142,25
19379;66,89;117,49
19380;66,42;139,11
19381;71,97;130,85
19382;67,96;119,05
19383;67,25;116,99
19384;65,57;103,23
19385;69,84;127,33
19386;69,55;125,45
19387;66,43;126,96
19388;68,85;117,52
19389;66,72;124,92
19390;68,64;126,79
19391;63,70;112,51
19392;68,19;114,43
19393;67,64;120,63
19394;67,69;129,94
19395;65,56;97,43
19396;70,21;137,35
19397;67,42;125,38
19398;69,43;148,20
19399;67,29;129,81
19400;69,10;151,91
19401;66,92;127,02
19402;66,82;117,53
19403;70,36;119,12
19404;64,68;107,65
19405;68,78;117,14
19406;66,33;132,66
19407;71,05;148,18
19408;65,98;107,89
19409;66,96;142,40
19410;62,66;102,52
19411;66,76;135,50
19412;69,31;133,93
19413;66,14;137,14
19414;65,13;141,94
19415;68,44;152,64
19416;69,10;132,72
19417;68,52;132,13
19418;68,08;123,99
19419;68,86;136,16
19420;66,37;127,24
19421;67,76;150,88
19422;65,99;147,90
19423;65,81;126,16
19424;67,40;131,43
19425;66,83;123,15
19426;68,63;124,93
19427;62,97;96,29
19428;71,24;132,86
19429;67,47;130,32
19430;68,62;130,44
19431;68,42;122,22
19432;65,46;120,40
19433;68,25;125,95
19434;67,44;119,41
19435;67,13;126,34
19436;68,13;134,14
19437;65,54;141,20
19438;71,24;147,38
19439;69,55;150,74
19440;67,51;121,03
19441;67,63;122,40
19442;64,82;112,16
19443;69,22;132,03
19444;69,92;144,20
19445;66,98;150,27
19446;68,56;132,04
19447;66,77;127,36
19448;68,73;129,76
19449;66,91;122,46
19450;67,17;126,90
19451;69,93;142,09
19452;69,08;139,79
19453;70,19;130,46
19454;68,66;120,24
19455;67,02;131,49
19456;64,99;125,50
19457;69,62;146,14
19458;68,24;136,17
19459;66,21;113,81
19460;65,83;132,51
19461;63,63;123,54
19462;70,60;131,56
19463;68,13;146,04
19464;69,39;136,26
19465;68,94;118,78
19466;67,38;130,11
19467;64,89;111,43
19468;69,97;145,06
19469;68,54;143,35
19470;69,27;137,74
19471;70,71;161,44
19472;66,41;112,99
19473;62,50;91,57
19474;68,42;128,04
19475;71,78;127,21
19476;66,29;121,96
19477;66,41;126,79
19478;67,77;145,85
19479;67,57;100,89
19480;67,89;114,13
19481;68,64;116,52
19482;69,35;134,61
19483;68,67;140,91
19484;69,63;107,64
19485;69,18;141,05
19486;68,96;145,83
19487;68,61;139,60
19488;67,52;120,69
19489;66,15;105,90
19490;68,68;135,09
19491;66,80;103,37
19492;68,93;127,54
19493;67,76;139,28
19494;66,53;125,71
19495;68,00;134,77
19496;67,04;116,24
19497;70,32;115,73
19498;70,16;137,76
19499;68,70;132,45
19500;65,97;118,20
19501;69,80;106,95
19502;66,69;126,31
19503;67,64;116,97
19504;66,80;131,68
19505;72,77;143,13
19506;69,28;140,43
19507;66,80;114,58
19508;69,41;144,33
19509;66,97;131,52
19510;68,03;143,23
19511;69,00;123,11
19512;69,21;148,43
19513;69,63;130,08
19514;70,09;145,98
19515;66,70;124,40
19516;66,09;121,78
19517;67,75;126,40
19518;65,67;133,57
19519;67,23;132,21
19520;69,99;144,22
19521;67,57;132,69
19522;65,54;120,84
19523;69,43;121,80
19524;66,99;133,96
19525;67,06;130,66
19526;64,51;109,56
19527;71,90;129,93
19528;66,98;119,47
19529;68,88;136,50
19530;67,69;130,45
19531;70,74;140,67
19532;69,54;145,21
19533;69,14;135,21
19534;66,50;108,64
19535;70,29;127,05
19536;67,93;133,48
19537;68,21;133,99
19538;68,51;128,08
19539;65,42;111,48
19540;67,86;128,87
19541;63,71;96,00
19542;70,61;123,80
19543;68,90;123,78
19544;70,13;128,61
19545;71,46;152,52
19546;70,03;120,04
19547;68,13;137,39
19548;63,85;125,04
19549;67,30;124,92
19550;68,90;139,22
19551;71,64;125,31
19552;68,88;134,49
19553;69,51;134,58
19554;68,18;121,57
19555;65,69;110,12
19556;68,40;126,70
19557;71,07;140,22
19558;69,27;126,85
19559;68,23;121,70
19560;68,58;117,56
19561;67,36;127,40
19562;68,28;122,82
19563;69,07;130,04
19564;67,21;126,40
19565;64,98;104,79
19566;66,91;127,25
19567;67,12;130,23
19568;66,10;107,00
19569;68,57;125,17
19570;63,93;112,97
19571;69,76;139,66
19572;68,41;151,90
19573;66,36;122,29
19574;70,47;129,89
19575;65,42;121,46
19576;66,03;135,47
19577;68,09;130,53
19578;68,65;146,66
19579;72,01;129,76
19580;68,50;123,44
19581;69,22;125,32
19582;70,19;140,71
19583;67,04;124,05
19584;66,98;121,04
19585;68,71;120,06
19586;69,72;144,29
19587;69,09;123,97
19588;69,77;114,85
19589;67,75;130,35
19590;67,08;122,52
19591;71,31;136,24
19592;70,79;139,60
19593;68,65;120,79
19594;70,36;127,87
19595;68,98;117,17
19596;67,35;120,64
19597;70,47;146,84
19598;69,13;134,31
19599;69,53;125,17
19600;67,98;118,36
19601;67,61;135,51
19602;69,78;147,27
19603;66,81;130,77
19604;68,68;134,92
19605;68,05;116,48
19606;67,05;115,56
19607;63,55;127,65
19608;68,02;131,11
19609;71,55;137,25
19610;67,92;109,36
19611;68,30;137,54
19612;69,51;152,07
19613;67,29;120,41
19614;68,95;125,94
19615;66,93;113,20
19616;68,33;111,72
19617;66,99;117,52
19618;64,84;122,14
19619;67,83;109,63
19620;69,02;119,15
19621;69,41;112,32
19622;72,88;144,94
19623;66,61;120,05
19624;68,41;132,36
19625;67,05;129,49
19626;64,48;128,33
19627;70,56;128,50
19628;67,67;127,63
19629;68,38;132,73
19630;68,18;128,73
19631;67,85;142,62
19632;71,13;131,66
19633;65,43;121,73
19634;69,13;113,85
19635;68,69;137,91
19636;70,57;131,34
19637;68,82;116,28
19638;68,39;111,05
19639;68,73;136,74
19640;63,96;105,38
19641;67,70;137,46
19642;65,38;110,83
19643;66,86;132,97
19644;67,14;119,54
19645;64,23;137,38
19646;66,66;106,71
19647;68,51;119,87
19648;65,93;115,47
19649;67,37;118,04
19650;70,25;125,91
19651;70,03;136,51
19652;66,34;123,17
19653;69,95;126,00
19654;67,47;129,58
19655;68,70;121,14
19656;67,00;134,24
19657;67,72;106,49
19658;71,29;141,04
19659;68,51;122,10
19660;66,62;126,98
19661;67,94;126,87
19662;66,89;102,87
19663;67,42;133,08
19664;68,29;129,87
19665;65,99;100,40
19666;70,19;129,78
19667;67,57;131,90
19668;63,39;106,88
19669;69,54;136,17
19670;66,19;128,85
19671;65,75;111,59
19672;67,57;130,53
19673;65,91;121,67
19674;67,43;132,71
19675;65,96;127,15
19676;67,37;114,56
19677;67,09;107,90
19678;68,09;128,78
19679;68,59;116,96
19680;64,68;100,61
19681;67,80;119,78
19682;68,11;145,05
19683;69,98;114,93
19684;66,68;114,28
19685;69,52;135,58
19686;65,66;129,19
19687;69,21;122,46
19688;70,13;140,44
19689;62,90;128,85
19690;69,52;106,59
19691;69,16;156,22
19692;64,90;109,83
19693;65,51;115,85
19694;67,20;132,47
19695;68,02;130,64
19696;68,81;134,76
19697;71,76;141,34
19698;69,32;126,91
19699;68,35;129,71
19700;67,63;142,18
19701;66,06;129,21
19702;70,56;133,13
19703;67,95;129,19
19704;68,27;122,07
19705;68,18;132,00
19706;71,27;138,92
19707;65,61;106,77
19708;69,22;123,46
19709;66,69;121,06
19710;66,66;111,85
19711;70,84;138,18
19712;70,96;142,17
19713;68,33;115,39
19714;70,48;145,06
19715;66,60;111,56
19716;69,34;139,22
19717;69,45;118,44
19718;68,68;115,33
19719;66,77;116,95
19720;67,07;117,49
19721;68,99;125,84
19722;66,34;137,58
19723;70,08;133,13
19724;69,33;122,79
19725;65,27;113,69
19726;70,02;143,21
19727;68,94;132,89
19728;66,65;122,17
19729;66,79;109,05
19730;67,90;111,66
19731;67,10;122,27
19732;70,27;136,64
19733;64,55;124,04
19734;71,15;141,60
19735;68,56;123,62
19736;65,48;127,74
19737;67,74;125,14
19738;66,83;136,70
19739;67,95;115,26
19740;66,72;110,74
19741;70,98;143,45
19742;66,92;126,70
19743;67,55;129,10
19744;65,12;113,86
19745;69,52;112,22
19746;67,01;119,41
19747;68,04;118,33
19748;68,01;132,87
19749;62,53;118,22
19750;70,50;125,00
19751;62,05;120,43
19752;65,71;133,30
19753;67,78;127,52
19754;67,33;125,08
19755;67,91;132,19
19756;67,30;132,46
19757;69,08;123,88
19758;65,76;114,45
19759;71,64;135,53
19760;66,25;113,44
19761;64,36;116,81
19762;68,65;142,48
19763;68,95;144,59
19764;70,20;138,51
19765;70,57;147,33
19766;69,44;123,25
19767;70,52;133,76
19768;66,10;117,62
19769;69,08;133,95
19770;66,78;134,30
19771;71,75;156,23
19772;69,13;134,57
19773;66,37;135,27
19774;69,74;122,66
19775;68,98;130,25
19776;68,13;149,38
19777;66,75;137,74
19778;69,89;129,13
19779;67,96;138,81
19780;67,21;131,78
19781;68,80;130,33
19782;68,80;124,48
19783;68,65;127,39
19784;67,87;130,86
19785;68,70;122,37
19786;67,14;123,25
19787;69,18;126,78
19788;70,99;133,45
19789;67,95;132,56
19790;68,91;119,33
19791;69,84;140,01
19792;66,93;135,16
19793;70,11;124,45
19794;67,60;114,64
19795;66,39;122,41
19796;69,57;133,43
19797;70,09;123,96
19798;67,25;129,95
19799;71,43;155,87
19800;69,21;123,34
19801;67,56;127,11
19802;67,90;128,69
19803;69,35;121,20
19804;67,50;135,26
19805;68,60;132,94
19806;68,23;129,26
19807;68,56;122,77
19808;69,21;125,16
19809;67,53;126,27
19810;70,67;147,01
19811;64,28;112,13
19812;68,46;124,59
19813;66,73;131,19
19814;70,55;129,49
19815;67,84;137,52
19816;67,01;114,75
19817;65,99;133,46
19818;68,58;146,86
19819;68,81;125,87
19820;67,93;120,20
19821;68,93;118,32
19822;69,23;143,72
19823;67,79;115,81
19824;68,65;125,57
19825;71,49;161,90
19826;65,53;111,15
19827;71,32;137,68
19828;69,91;140,27
19829;66,69;121,95
19830;70,85;154,63
19831;70,49;124,33
19832;66,27;138,37
19833;68,42;116,22
19834;68,50;111,79
19835;68,49;124,57
19836;68,09;134,95
19837;66,31;136,78
19838;68,98;129,82
19839;67,05;126,89
19840;73,19;135,50
19841;67,57;114,28
19842;66,45;116,04
19843;66,91;140,40
19844;69,70;156,93
19845;68,56;122,40
19846;68,88;121,06
19847;71,81;113,77
19848;68,90;140,99
19849;67,38;121,14
19850;66,76;113,78
19851;67,09;109,44
19852;66,22;120,20
19853;68,25;123,12
19854;69,60;135,88
19855;64,74;89,95
19856;69,34;126,18
19857;69,94;139,81
19858;68,28;115,41
19859;69,34;140,19
19860;66,55;125,54
19861;66,75;118,39
19862;66,35;111,14
19863;66,73;119,80
19864;65,89;122,68
19865;67,41;143,75
19866;68,24;131,50
19867;66,72;103,66
19868;70,74;130,23
19869;67,20;126,20
19870;70,21;132,24
19871;64,26;119,14
19872;67,14;97,69
19873;68,72;124,14
19874;68,55;102,86
19875;66,29;126,68
19876;68,72;133,44
19877;69,87;139,14
19878;65,49;133,31
19879;68,17;110,07
19880;66,70;119,40
19881;65,56;125,61
19882;69,49;132,62
19883;69,51;141,40
19884;66,79;143,85
19885;70,21;121,11
19886;70,24;129,45
19887;67,80;141,40
19888;70,97;128,13
19889;69,75;155,89
19890;69,15;139,23
19891;68,27;140,45
19892;67,52;120,89
19893;68,11;131,20
19894;65,96;134,54
19895;68,82;125,87
19896;67,64;128,24
19897;66,56;129,73
19898;67,92;108,31
19899;70,16;114,90
19900;66,40;126,64
19901;67,98;135,63
19902;64,99;116,96
19903;71,53;142,04
19904;63,29;119,91
19905;67,63;150,77
19906;68,18;140,76
19907;68,28;124,55
19908;66,92;136,99
19909;68,68;116,89
19910;69,26;124,06
19911;69,73;137,56
19912;69,78;124,26
19913;68,89;118,03
19914;65,92;129,99
19915;69,67;114,88
19916;70,18;120,83
19917;68,31;128,33
19918;69,27;118,58
19919;69,94;125,40
19920;63,84;111,75
19921;69,72;125,55
19922;69,69;117,16
19923;68,25;132,82
19924;66,49;125,17
19925;66,28;121,76
19926;69,49;123,55
19927;66,78;153,49
19928;69,53;152,27
19929;68,26;137,62
19930;70,75;138,23
19931;66,34;135,40
19932;70,56;121,97
19933;67,88;142,86
19934;67,40;110,04
19935;70,88;141,92
19936;68,45;122,05
19937;72,14;138,81
19938;67,65;125,50
19939;68,39;132,48
19940;72,84;136,02
19941;67,78;125,82
19942;66,10;109,59
19943;70,18;127,06
19944;65,30;132,50
19945;67,26;124,33
19946;70,78;151,56
19947;65,97;132,67
19948;70,00;110,00
19949;67,10;97,30
19950;67,53;121,89
19951;68,50;128,18
19952;65,67;122,98
19953;66,09;127,03
19954;68,57;138,12
19955;68,91;125,80
19956;66,54;118,97
19957;66,30;106,10
19958;67,09;139,14
19959;67,48;133,05
19960;68,62;126,18
19961;67,43;121,35
19962;66,67;122,03
19963;64,52;121,39
19964;69,79;143,50
19965;67,22;122,69
19966;66,49;115,29
19967;65,26;120,45
19968;66,56;127,36
19969;65,89;121,61
19970;69,70;127,62
19971;67,97;113,44
19972;65,86;98,25
19973;65,02;125,14
19974;68,48;143,42
19975;67,99;125,59
19976;70,28;140,55
19977;67,29;123,96
19978;68,26;113,26
19979;72,25;136,04
19980;65,07;119,35
19981;71,08;135,04
19982;68,25;133,05
19983;66,78;128,23
19984;67,62;116,06
19985;63,94;121,03
19986;68,94;124,49
19987;67,64;135,11
19988;68,50;138,66
19989;68,97;118,88
19990;65,93;139,66
19991;68,82;139,96
19992;67,93;121,85
19993;66,37;118,53
19994;67,22;137,67
19995;68,95;127,90
19996;65,27;117,08
19997;67,65;123,92
19998;66,69;116,50
19999;65,78;104,75
20000;68,07;129,67
20001;69,00;135,36
20002;69,10;126,53
20003;72,13;161,02
20004;70,90;145,62
20005;67,86;122,00
20006;67,43;131,47
20007;69,43;133,45
20008;67,10;119,21
20009;70,18;147,23
20010;67,38;139,70
20011;70,45;139,73
20012;68,63;115,97
20013;65,62;136,33
20014;67,06;123,12
20015;67,30;98,95
20016;65,46;106,70
20017;66,53;121,21
20018;67,37;114,93
20019;69,32;115,24
20020;66,79;128,49
20021;65,32;114,53
20022;66,55;121,12
20023;66,00;126,97
20024;69,59;152,86
20025;66,09;120,37
20026;69,36;118,92
20027;72,00;144,99
20028;66,88;110,72
20029;66,40;123,57
20030;65,53;119,98
20031;69,55;138,02
20032;69,81;122,64
20033;69,91;144,72
20034;70,08;122,96
20035;66,23;99,10
20036;67,61;141,25
20037;68,58;125,36
20038;68,15;126,23
20039;67,51;126,98
20040;70,76;142,92
20041;69,26;143,25
20042;68,32;132,77
20043;69,51;113,28
20044;70,02;129,05
20045;66,82;115,54
20046;69,03;142,65
20047;67,60;125,52
20048;69,25;127,99
20049;68,10;115,56
20050;67,65;123,73
20051;70,96;136,31
20052;68,41;131,79
20053;67,37;109,77
20054;66,75;123,74
20055;67,13;121,37
20056;67,77;110,80
20057;66,97;112,40
20058;69,62;130,68
20059;67,00;122,52
20060;65,84;110,46
20061;68,74;137,43
20062;63,46;131,62
20063;68,28;121,91
20064;69,08;128,72
20065;67,51;126,30
20066;67,91;122,28
20067;70,05;142,03
20068;67,11;111,06
20069;68,90;119,25
20070;67,97;124,22
20071;69,82;149,13
20072;68,87;132,14
20073;68,62;131,29
20074;68,27;148,09
20075;67,85;120,77
20076;67,06;133,16
20077;70,25;134,55
20078;69,18;131,27
20079;69,92;129,27
20080;70,78;146,67
20081;70,76;134,02
20082;70,82;141,01
20083;67,72;124,24
20084;67,43;129,38
20085;64,30;99,33
20086;64,88;113,04
20087;63,01;101,73
20088;67,53;144,43
20089;64,22;127,72
20090;68,28;116,66
20091;70,01;121,00
20092;65,91;138,76
20093;67,71;125,13
20094;66,88;124,85
20095;69,52;131,17
20096;67,75;135,34
20097;69,49;154,76
20098;70,22;141,09
20099;67,96;127,49
20100;68,11;128,51
20101;67,92;127,19
20102;66,16;127,86
20103;69,99;143,37
20104;71,32;121,50
20105;66,49;113,88
20106;70,42;146,17
20107;68,25;136,89
20108;69,59;135,23
20109;67,38;106,12
20110;69,63;135,77
20111;67,21;112,45
20112;65,34;111,60
20113;68,45;148,56
20114;68,20;137,84
20115;68,83;132,21
20116;67,95;149,56
20117;67,56;148,74
20118;71,56;139,68
20119;68,20;117,36
20120;67,06;135,07
20121;68,82;126,83
20122;71,58;134,07
20123;70,89;103,50
20124;69,64;131,37
20125;66,45;123,37
20126;69,56;141,03
20127;69,23;133,70
20128;65,96;121,14
20129;68,39;118,92
20130;70,81;143,56
20131;70,25;126,53
20132;68,93;144,68
20133;66,29;110,71
20134;72,15;146,93
20135;68,20;109,07
20136;69,10;140,59
20137;67,85;134,41
20138;67,39;118,56
20139;69,13;118,80
20140;66,35;150,36
20141;71,42;121,61
20142;72,04;150,47
20143;71,05;134,46
20144;68,92;140,08
20145;66,87;131,23
20146;66,36;112,57
20147;68,14;119,41
20148;66,96;123,94
20149;67,54;116,40
20150;70,77;136,81
20151;68,23;118,88
20152;65,53;113,27
20153;70,74;129,52
20154;67,55;124,42
20155;70,84;150,44
20156;64,48;134,16
20157;67,42;122,25
20158;68,75;119,95
20159;67,83;134,57
20160;63,90;116,86
20161;70,12;134,99
20162;66,37;100,51
20163;68,94;118,07
20164;70,85;134,96
20165;64,83;117,08
20166;67,11;128,80
20167;68,74;134,27
20168;67,68;123,23
20169;66,62;110,37
20170;69,52;122,31
20171;72,60;150,62
20172;66,86;129,24
20173;67,23;135,03
20174;66,98;118,36
20175;68,17;116,84
20176;67,32;128,06
20177;71,13;144,01
20178;71,27;123,56
20179;68,39;117,78
20180;68,89;144,72
20181;66,61;119,02
20182;67,87;127,06
20183;68,88;131,13
20184;65,08;118,95
20185;65,78;128,06
20186;69,07;130,00
20187;67,69;127,20
20188;68,07;151,43
20189;71,94;122,15
20190;70,07;134,64
20191;65,88;128,54
20192;67,77;134,91
20193;72,69;141,10
20194;69,03;126,58
20195;65,71;136,42
20196;66,44;127,98
